id_execucao,id_cenario,grupo,patologia,n_holders,distribuicao,parametro_dist,n_candidatos,tamanho_comite,turnout,n_aprovacoes,n_blocos,frac_proxy,tam_cartel,orcamento_suborno,frac_exchange,frac_colludida,n_rodadas,vantagem_incumbencia,reinveste_recompensa,metrica,camada,media,ic95,n_runs,seed_base
20260703-001000,21,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini_recompensas,eleito,0.949277,0.002279,30,0
20260703-001000,21,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini_recompensas,produzido,0.949277,0.002279,30,0
20260703-001000,22,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,stake,0.690632,0.02227,30,0
20260703-001000,22,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,eleito,0.521155,0.028866,30,0
20260703-001000,22,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,produzido,0.523806,0.028707,30,0
20260703-001000,22,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,stake,0.94856,0.002281,30,0
20260703-001000,22,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,eleito,0.94856,0.002281,30,0
20260703-001000,22,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,produzido,0.94856,0.002281,30,0
20260703-001000,23,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini,stake,0.912693,0.00461,30,0
20260703-001000,23,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini,eleito,0.475202,0.017783,30,0
20260703-001000,23,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini,produzido,0.477817,0.017749,30,0
20260703-001000,23,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini_recompensas,stake,0.947645,0.002123,30,0
20260703-001000,23,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini_recompensas,eleito,0.947645,0.002123,30,0
20260703-001000,23,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini_recompensas,produzido,0.947645,0.002123,30,0
20260703-001000,24,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini,stake,0.941136,0.002223,30,0
20260703-001000,24,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini,eleito,0.484907,0.015823,30,0
20260703-001000,24,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini,produzido,0.487646,0.015434,30,0
20260703-001000,24,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini_recompensas,stake,0.948196,0.001957,30,0
20260703-001000,24,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini_recompensas,eleito,0.948196,0.001957,30,0
20260703-001000,24,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini_recompensas,produzido,0.948196,0.001957,30,0
20260703-001000,25,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini,stake,0.690632,0.02227,30,0
20260703-001000,25,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini,eleito,0.5196,0.028663,30,0
20260703-001000,25,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini,produzido,0.521735,0.028588,30,0
20260703-001000,25,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini_recompensas,stake,0.948026,0.002178,30,0
20260703-001000,25,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini_recompensas,eleito,0.948026,0.002178,30,0
20260703-001000,25,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini_recompensas,produzido,0.948026,0.002178,30,0
20260703-001000,26,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini,stake,0.942678,0.001903,30,0
20260703-001000,26,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini,eleito,0.471434,0.014781,30,0
20260703-001000,26,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini,produzido,0.475631,0.015068,30,0
20260703-001000,26,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini_recompensas,stake,0.946743,0.001863,30,0
20260703-001000,26,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini_recompensas,eleito,0.946743,0.001863,30,0
20260703-001000,26,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini_recompensas,produzido,0.946743,0.001863,30,0
20260703-001000,27,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini,stake,0.948484,0.001428,30,0
20260703-001000,27,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini,eleito,0.4972,0.014446,30,0
20260703-001000,27,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini,produzido,0.499205,0.014363,30,0
20260703-001000,27,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini_recompensas,stake,0.947872,0.001695,30,0
20260703-001000,27,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini_recompensas,eleito,0.947872,0.001695,30,0
20260703-001000,27,G10,concentracao_de_recompensas,1000,pareto,1.1,100,101,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini_recompensas,produzido,0.947872,0.001695,30,0
20260703-001000,28,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini,stake,0.469584,0.014395,30,0
20260703-001000,28,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini,eleito,0.220837,0.010837,30,0
20260703-001000,28,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini,produzido,0.221146,0.011564,30,0
20260703-001000,28,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini_recompensas,stake,0.983039,0.000319,30,0
20260703-001000,28,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini_recompensas,eleito,0.983039,0.000319,30,0
20260703-001000,28,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini_recompensas,produzido,0.983039,0.000319,30,0
20260703-001000,29,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini,stake,0.771759,0.005985,30,0
20260703-001000,29,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini,eleito,0.028451,0.008202,30,0
20260703-001000,29,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini,produzido,0.044019,0.007523,30,0
20260703-001000,29,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini_recompensas,stake,0.981317,0.00022,30,0
20260703-001000,29,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini_recompensas,eleito,0.981317,0.00022,30,0
20260703-001000,29,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini_recompensas,produzido,0.981317,0.00022,30,0
20260703-001000,30,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini,stake,0.879571,0.002951,30,0
20260703-001000,30,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini,eleito,0.004779,0.002294,30,0
20260703-001000,30,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini,produzido,0.026336,0.002627,30,0
20260703-001000,30,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini_recompensas,stake,0.980753,0.000175,30,0
20260703-001000,30,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini_recompensas,eleito,0.980753,0.000175,30,0
20260703-001000,30,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini_recompensas,produzido,0.980753,0.000175,30,0
20260703-001000,31,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,stake,0.469584,0.014395,30,0
20260703-001000,31,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,eleito,0.222406,0.011948,30,0
20260703-001000,31,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,produzido,0.22574,0.012596,30,0
20260703-001000,31,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,stake,0.982781,0.000624,30,0
20260703-001000,31,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,eleito,0.982781,0.000624,30,0
20260703-001000,31,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,produzido,0.982781,0.000624,30,0
20260703-001000,32,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini,stake,0.911233,0.002006,30,0
20260703-001000,32,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini,eleito,0.001092,0.00214,30,0
20260703-001000,32,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini,produzido,0.02601,0.002808,30,0
20260703-001000,32,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini_recompensas,stake,0.980226,0.000145,30,0
20260703-001000,32,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini_recompensas,eleito,0.980226,0.000145,30,0
20260703-001000,32,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini_recompensas,produzido,0.980226,0.000145,30,0
20260703-001000,33,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini,stake,0.96602,0.000388,30,0
20260703-001000,33,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini,eleito,-0.0,0.0,30,0
20260703-001000,33,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini,produzido,0.024671,0.001436,30,0
20260703-001000,33,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini_recompensas,stake,0.979891,9e-05,30,0
20260703-001000,33,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini_recompensas,eleito,0.979891,9e-05,30,0
20260703-001000,33,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini_recompensas,produzido,0.979891,9e-05,30,0
20260703-001000,34,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini,stake,0.469584,0.014395,30,0
20260703-001000,34,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini,eleito,0.222067,0.011428,30,0
20260703-001000,34,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini,produzido,0.222198,0.01152,30,0
20260703-001000,34,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini_recompensas,stake,0.982637,0.000772,30,0
20260703-001000,34,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini_recompensas,eleito,0.982637,0.000772,30,0
20260703-001000,34,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini_recompensas,produzido,0.982637,0.000772,30,0
20260703-001000,35,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini,stake,0.971831,0.000217,30,0
20260703-001000,35,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini,eleito,-0.0,0.0,30,0
20260703-001000,35,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini,produzido,0.024166,0.001297,30,0
20260703-001000,35,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini_recompensas,stake,0.979622,8e-05,30,0
20260703-001000,35,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini_recompensas,eleito,0.979622,8e-05,30,0
20260703-001000,35,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini_recompensas,produzido,0.979622,8e-05,30,0
20260703-001000,36,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini,stake,0.979006,1.4e-05,30,0
20260703-001000,36,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini,eleito,-0.0,0.0,30,0
20260703-001000,36,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini,produzido,0.024197,0.001412,30,0
20260703-001000,36,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini_recompensas,stake,0.979452,4.4e-05,30,0
20260703-001000,36,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini_recompensas,eleito,0.979452,4.4e-05,30,0
20260703-001000,36,G10,concentracao_de_recompensas,1000,pareto,1.5,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.5,gini_recompensas,produzido,0.979452,4.4e-05,30,0
20260703-001000,37,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini,stake,0.469584,0.014395,30,0
20260703-001000,37,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini,eleito,0.250919,0.010968,30,0
20260703-001000,37,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini,produzido,0.253818,0.011177,30,0
20260703-001000,37,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini_recompensas,stake,0.979007,0.000313,30,0
20260703-001000,37,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini_recompensas,eleito,0.979007,0.000313,30,0
20260703-001000,37,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.0,gini_recompensas,produzido,0.979007,0.000313,30,0
20260703-001000,38,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini,stake,0.769587,0.006,30,0
20260703-001000,38,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini,eleito,0.110101,0.009589,30,0
20260703-001000,38,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini,produzido,0.118959,0.00917,30,0
20260703-001000,38,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini_recompensas,stake,0.977633,0.000279,30,0
20260703-001000,38,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini_recompensas,eleito,0.977633,0.000279,30,0
20260703-001000,38,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.25,gini_recompensas,produzido,0.977633,0.000279,30,0
20260703-001000,39,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini,stake,0.87653,0.002965,30,0
20260703-001000,39,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini,eleito,0.071512,0.006649,30,0
20260703-001000,39,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini,produzido,0.084337,0.006045,30,0
20260703-001000,39,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini_recompensas,stake,0.97688,0.00024,30,0
20260703-001000,39,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini_recompensas,eleito,0.97688,0.00024,30,0
20260703-001000,39,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,5,0.0,0.5,gini_recompensas,produzido,0.97688,0.00024,30,0
20260703-001000,40,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,stake,0.469584,0.014395,30,0
20260703-001000,40,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,eleito,0.248634,0.011396,30,0
20260703-001000,40,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini,produzido,0.251253,0.011828,30,0
20260703-001000,40,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,stake,0.978743,0.000442,30,0
20260703-001000,40,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,eleito,0.978743,0.000442,30,0
20260703-001000,40,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.0,gini_recompensas,produzido,0.978743,0.000442,30,0
20260703-001000,41,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini,stake,0.907717,0.002065,30,0
20260703-001000,41,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini,eleito,0.047642,0.006128,30,0
20260703-001000,41,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini,produzido,0.063271,0.00629,30,0
20260703-001000,41,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini_recompensas,stake,0.976242,0.000229,30,0
20260703-001000,41,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini_recompensas,eleito,0.976242,0.000229,30,0
20260703-001000,41,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.25,gini_recompensas,produzido,0.976242,0.000229,30,0
20260703-001000,42,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini,stake,0.961235,0.000454,30,0
20260703-001000,42,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini,eleito,0.019864,0.003532,30,0
20260703-001000,42,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini,produzido,0.042651,0.00361,30,0
20260703-001000,42,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini_recompensas,stake,0.975421,0.000172,30,0
20260703-001000,42,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini_recompensas,eleito,0.975421,0.000172,30,0
20260703-001000,42,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,10,0.0,0.5,gini_recompensas,produzido,0.975421,0.000172,30,0
20260703-001000,43,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini,stake,0.469584,0.014395,30,0
20260703-001000,43,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini,eleito,0.250196,0.010993,30,0
20260703-001000,43,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini,produzido,0.251489,0.011959,30,0
20260703-001000,43,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini_recompensas,stake,0.978566,0.000574,30,0
20260703-001000,43,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini_recompensas,eleito,0.978566,0.000574,30,0
20260703-001000,43,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.0,gini_recompensas,produzido,0.978566,0.000574,30,0
20260703-001000,44,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini,stake,0.966557,0.000308,30,0
20260703-001000,44,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini,eleito,0.011282,0.004666,30,0
20260703-001000,44,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini,produzido,0.037281,0.004425,30,0
20260703-001000,44,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini_recompensas,stake,0.97493,0.000176,30,0
20260703-001000,44,G10,concentracao_de_recompensas,1000,pareto,1.5,100,27,1.0,30,10000,0.0,0,0.0,0.0,0.0,20,0.0,0.25,gini_recompensas,eleito,0.97493,0.000176,30,0
